package,deepseek_r1,llama_3_1,gpt_5_4_mini
https://github.com/rohitg00/awesome-claude-code-toolkit,True,True,True
https://github.com/tinyfish-io/tinyfish-cookbook,True,True,True
https://github.com/software-mansion/argent,False,False,True
https://github.com/OpenCoworkAI/open-cowork,True,True,True
https://github.com/browser-use/macOS-use,False,True,True
https://github.com/coder/mux,False,True,True
https://github.com/vonzosten/awesome-LangGraph,False,False,False
https://github.com/vstorm-co/full-stack-ai-agent-template,False,False,False
https://github.com/openai/openai-cua-sample-app,False,True,True
https://github.com/langchain-ai/streamlit-agent,False,True,True
https://github.com/deer-flow/llm-space,True,True,True
https://github.com/nimbalyst/nimbalyst,False,True,True
https://github.com/Pickle-Pixel/ApplyPilot,True,True,True
https://github.com/team-reflect/reflect-open,False,True,True
https://github.com/OpenBMB/AgentCPM-GUI,False,True,True
https://github.com/ray-r-ren/agent-apprenticeship,True,True,True
https://github.com/raroque/boop-agent,False,False,True
https://github.com/cline/kanban,False,True,True
https://github.com/MiniMax-AI/OpenRoom,True,True,True
https://github.com/affaan-m/agentshield,True,True,True
https://github.com/callstackincubator/cali,True,True,True
https://github.com/livekit-examples/agent-starter-react,False,False,True
https://github.com/ForgeCAD/forgecad-public-kit,False,False,True
https://github.com/hoangsonww/Claude-Code-Agent-Monitor,False,True,True
https://github.com/openai/openai-chatkit-starter-app,False,True,True
https://github.com/agentscope-ai/agentscope-runtime,True,True,False
https://github.com/P1kaj1uu/ChattyPlay-Agent,True,True,True
https://github.com/minghinmatthewlam/pi-gui,True,True,True
https://github.com/neondatabase/appdotbuild-agent,False,True,True
https://github.com/AMAP-ML/LongHorizon-Harness,True,True,False
https://github.com/ShaikhWarsi/free-ai-tools,False,True,False
https://github.com/rnadigital/agentcloud,False,False,True
https://github.com/arcjet/arcjet-js,False,False,False
https://github.com/Westlake-AGI-Lab/AppAgentX,True,True,True
https://github.com/TesslateAI/OpenSail,True,True,True
https://github.com/dappros/ethora,False,False,False
https://github.com/michaelalbada/BuildingApplicationsWithAIAgents,True,True,True
https://github.com/VikashLoomba/copilot-mcp,False,True,True
https://github.com/avibe-bot/avibe,True,True,True
https://github.com/baryhuang/mcp-remote-macos-use,False,True,True
https://github.com/StonyBrookNLP/appworld,True,True,True
https://github.com/jaylfc/taOS,False,False,True
https://github.com/Kohaku-Lab/KohakuTerrarium,False,True,False
https://github.com/TheOrcDev/shadscan,False,True,True
https://github.com/dcSpark/shinkai-local-ai-agents,True,True,True
https://github.com/CoWork-OS/CoWork-OS,True,True,True
https://github.com/dustland/agentok,True,True,True
https://github.com/Gan-Xing/CodexBridge,False,True,True
https://github.com/waynesutton/convexskills,False,False,False
https://github.com/cacheplane/dawnai,False,True,False
https://github.com/AIGNE-io/aigne-framework,True,False,False
https://github.com/gts360/django-mcp-server,True,False,False
https://github.com/PM-Shawn/Abu-Cowork,False,True,True
https://github.com/morluto/rea,True,True,True
https://github.com/withoneai/cli,False,True,False
https://github.com/droid-ash/finalrun-agent,True,True,True
https://github.com/justhil/pi-app,True,True,True
https://github.com/hiteshchoudhary/ai-chat-app-with-agents-getstream,True,True,True
https://github.com/jazelly/agentic-react,True,True,True
https://github.com/onesuper/tui-use,False,True,True
https://github.com/Peiiii/nextclaw,True,True,True
https://github.com/niceberginc/agentipy,True,False,False
https://github.com/OpenBMB/AppCopilot,True,False,True
https://github.com/omnirexflora-labs/omnicoreagent,False,True,False
https://github.com/humanstack/vibe-coding-template,False,True,True
https://github.com/linearis-oss/linearis,True,True,True
https://github.com/suitedaces/dorabot,False,True,True
https://github.com/basnijholt/agent-cli,False,True,True
https://github.com/bracesproul/gen-ui-computer-use,True,True,True
https://github.com/streamlit/agent-skills,False,False,True
https://github.com/jatingargiitk/saas-builder,True,True,True
https://github.com/weam-ai/weam,False,True,True
https://github.com/slive777/OpenAver,True,True,True
https://github.com/pithings/voipi,False,False,True
https://github.com/owengretzinger/constellagent,True,True,True
https://github.com/DemonDamon/AgenticX,False,True,False
https://github.com/pheuter/claude-agent-desktop,False,True,True
https://github.com/PipedreamHQ/mcp-chat,False,False,True
https://github.com/aptro/superset-mcp,False,False,True
https://github.com/referodesign/refero_skill,True,True,False
https://github.com/Amal-David/pagecast,False,True,True
https://github.com/AaravKashyap12/advise-project-approach,False,True,True
https://github.com/Autonoma-AI/autonoma,False,True,True
https://github.com/tercumantanumut/selene,True,True,True
https://github.com/steipete/sweetlink,False,False,True
https://github.com/DeepFundAI/ai-browser,True,True,True
https://github.com/kaymen99/Upwork-AI-jobs-applier,False,True,True
https://github.com/JasonColapietro/suede-creator-skills,True,True,False
https://github.com/YV17labs/GhostDesk,True,True,True
https://github.com/nkmr-jp/prompt-line,True,True,True
https://github.com/DatafyingTech/Claude-Agent-Team-Manager,False,True,True
https://github.com/Shopify/shop-chat-agent,False,True,True
https://github.com/leox255/loopsy,False,True,True
https://github.com/jinm29/ai-healthcare-app,False,True,True
https://github.com/RaphaelRegnier/vibe-annotations,False,True,True
https://github.com/JetXu-LLM/DocMason,True,True,True
https://github.com/jayrodge/Multimodal-RAG-with-Llama-3.2,False,True,True
https://github.com/Code-with-Beto/skills,False,False,True
https://github.com/coleam00/ai-transformation-workshop,True,True,True
https://github.com/twilio-samples/live-translation-openai-realtime-api,False,True,True
https://github.com/ruvnet/agentic-voice,False,True,True
https://github.com/NimaChu/my-wiki,True,False,True
https://github.com/ghy196830-del/agent-watch-approve,True,True,True
https://github.com/Azure-Samples/Agentic-AI-Investment-Analysis-Sample,True,False,True
https://github.com/zapier/connectors,False,False,False
https://github.com/BingoWon/apple-rag-mcp,False,False,True
https://github.com/spectral-mcp/spectral,True,True,True
https://github.com/ceilf6/FrontAgent,False,False,True
https://github.com/opentiny/webmcp-sdk,True,False,False
https://github.com/auth0/auth0-mcp-server,True,True,True
https://github.com/Liam-Frost/AutoApply,False,True,True
https://github.com/memgraph/ai-toolkit,True,False,False
https://github.com/linora-u/AgentLoom,False,True,False
https://github.com/livekit-examples/agent-starter-node,False,True,True
https://github.com/dkyazzentwatwa/apple-flow,True,True,True
https://github.com/extra-org/extra,False,False,True
https://github.com/mintdotgg/mint-threejs-skills,True,True,False
https://github.com/Bino5150/lumina,False,False,True
https://github.com/Prism-Shadow/agenthub,True,True,False
https://github.com/tridz-dev/huf,True,False,False
https://github.com/AndyY-Q/launchkit-ai,False,True,True
https://github.com/echoo19/hearth,True,True,True
https://github.com/agentkernel/openclaw-desktop,True,True,True
https://github.com/appclawhq/AppClaw,True,True,True
https://github.com/gethouston/houston,False,True,True
https://github.com/vcmf/dim0,True,True,True
https://github.com/runvnc/mindroot,True,True,False
https://github.com/aleqsio/expo-map,True,False,True
https://github.com/y-times-y/y,True,True,True
https://github.com/shamspias/reins,True,True,False
https://github.com/onllm-dev/onUI,True,True,True
https://github.com/Astro-Han/pawwork,True,True,True
https://github.com/limboo-ai/limboo,False,True,True
https://github.com/ericblue/mac-agent-gateway,False,True,True
https://github.com/mjmirza/app-store-compliance,True,True,True
https://github.com/rwliebs/Dossier,False,True,True
https://github.com/fancy1108/Clutch,False,True,True
https://github.com/GeoRetina/Arion,False,True,True
https://github.com/greentfrapp/testreel,True,False,False
https://github.com/petermartens98/GPT4-LangChain-Stock-Market-Analysis-Agent,True,True,True
https://github.com/cacheplane/angular-agent-framework,True,False,False
https://github.com/microsoft/aspire-skills,False,True,False
https://github.com/benjaminshoemaker/vibecode_spec_generator,True,True,True
https://github.com/feicaiclub/forge,False,True,True
https://github.com/4Router/4RouterAiApp,False,True,True
https://github.com/EdwardAThomson/NovelWriter,True,True,True
https://github.com/sfw/loom,True,False,True
https://github.com/epam/ai-applications-development-from-api-to-agents,True,True,False
https://github.com/custom-build-robots/ai-agents-with-CrewAI,False,True,True
https://github.com/tahreemrasul/math_app_langchain,False,True,True
https://github.com/xlang-ai/CUA-Gym-Hub,True,False,True
https://github.com/tanaikech/GeminiWithFiles,False,True,False
https://github.com/vstorm-co/summarization-pydantic-ai,True,False,False
https://github.com/erickjtorres/app-use,True,True,False
https://github.com/EvanBacon/grok-voice-demo,False,True,True
https://github.com/DataFog/datafog-python,True,True,False
https://github.com/langgenius/mosoo-agent-driver,True,False,False
https://github.com/The-AI-Alliance/gofannon,False,True,True
https://github.com/jeffreyw2021/oberon-web-embed-agent,False,False,False
https://github.com/Rayyan9477/AutoApply-AI-Agentic-Browser-Automation-for-Job-Search,False,True,True
https://github.com/gauravdhiman/vercel-agno-integration,True,True,True
https://github.com/petermartens98/OpenAI-LangChain-Pandas-DF-Agent-Query-Streamlit-App,False,True,True
https://github.com/Rahulec08/appium-mcp,True,True,True
https://github.com/iBz-04/Devseeker,True,True,True
https://github.com/AndorinaAI/Andorina-WhatsApp-Agent-for-Hermes,False,True,True
https://github.com/zachblume/autospec,False,True,True
https://github.com/fastagent-sh/fastagent,False,True,False
https://github.com/Everfern-AI/Everfern,False,True,True
https://github.com/wutongyuonce/Trajex,True,False,True
https://github.com/coleam00/agentic-chat-application-template,True,False,True
https://github.com/clharman/circuit-mcp,True,False,False
https://github.com/vobase/vobase,False,False,False
https://github.com/agentlang-ai/agentlang,False,True,False
https://github.com/itzharshitmavi/awsome-LLM-model-apps-for-daily-uses,False,True,True
https://github.com/808StaN/OpenStudio,True,True,True
https://github.com/CALLE-AI/awesome-phone-call-agents,False,False,False
https://github.com/labazhou2024/memexa,False,True,True
https://github.com/dotnetdreamer/open-screenshot-generator,False,False,True
https://github.com/Azure-Samples/adaptive-rag-workbench,False,False,True
https://github.com/naotaka1128/web_bowsing_agent,True,True,True
https://github.com/gitpod-io/memo,True,True,True
https://github.com/blazickjp/GPT-CodeApp,False,True,True
https://github.com/Lightning-AI/litAI,False,False,False
https://github.com/5bv57zcm44-max/NOXUS-AI-Open-WhatsApp,False,True,True
https://github.com/cometchat/docs-mcp,False,True,True
https://github.com/john-paul-ruf/novel-engine,False,False,True
https://github.com/juspay/kolu,True,True,True
https://github.com/L-Forster/open-jet,False,False,True
https://github.com/KorucuTech/kai,True,True,True
https://github.com/lubusIN/frappe-skills,False,True,False
https://github.com/Hainrixz/all-deploy,True,True,True
https://github.com/per-simmons/voice-os,True,True,True
https://github.com/livekit-examples/livepaint,True,True,True
https://github.com/gsaini/financial-research-analyst-agent,False,True,True
https://github.com/beautyfree/skiller,True,True,True
https://github.com/Kaizen-agent/kaizen-agent,False,True,True
https://github.com/hachej/boring-ui,False,True,False
https://github.com/dynatrace-oss/dt-evals,False,True,True
https://github.com/HereditaryDog/gaster-code-releases,True,False,True
https://github.com/atharvnaik1/ipaship-audit,False,True,True
https://github.com/Xopoko/build-swift-apps,True,False,False
https://github.com/LongNgn204/local-coding-agent,True,True,True
https://github.com/firstorderai/authenticator_mcp,True,True,True
https://github.com/jiangnanboy/Agent_System_Design_and_Practical_Applications_Based_on_LangChain_and_LangGraph,False,True,True
https://github.com/duolingo/slack-ai-agent,True,True,True
https://github.com/sanity-labs/miriad-app,False,True,True
https://github.com/Array-Ventures/coworker,True,True,True
https://github.com/RaulMandujano/evano-studio,False,True,True
https://github.com/zooid-ai/zooid,True,True,True
https://github.com/Synvoya/codeinspectus,False,True,True
https://github.com/pilos-ai/agents,True,True,True
https://github.com/databrickslabs/coding-agents-databricks-apps,True,True,True
https://github.com/piyush-eon/ai-app-builder,False,False,True
https://github.com/thecodacus/agentbox,False,True,True
https://github.com/dovvnloading/Cortex,False,True,True
https://github.com/MarsWang42/Awel,True,True,True
https://github.com/hoangsonww/EstateWise-Chapel-Hill-Chatbot,True,True,True
https://github.com/yazmorukyaz/storeops-mcp,True,False,True
https://github.com/VAIBHAVSING/openghost,False,True,False
https://github.com/lonormaly/builders-stack,False,True,True
https://github.com/learnwithparam/ai-agentic-patterns,True,True,True
https://github.com/tmahesh/mobile-use,False,True,True
https://github.com/quern-dev/quern,False,True,True
https://github.com/bluebear-io/baloo-bear,False,True,True
https://github.com/page-use-people/page-use,False,True,False
https://github.com/tykimos/agent-native-agent,True,True,True
https://github.com/antonylu0826/zenku-v2,True,True,True
https://github.com/espennilsen/pilot,False,True,True
https://github.com/Garrus800-stack/genesis-agent,True,True,True
https://github.com/digitalocean-labs/do-app-platform-skills,True,False,True
https://github.com/fayzan123/claude-workflow-composer,False,True,True
https://github.com/NanoNets/ami,True,True,True
https://github.com/sesaloy/hermes-mobile,False,True,True
https://github.com/brightdata/browserai-mcp,False,False,False
https://github.com/Strift/nuxt-mastra-starter-kit,False,True,True
https://github.com/pingcap/pytidb,True,True,False
https://github.com/Wannabeasmartguy/RAGENT,False,True,True
https://github.com/Approxima-AI/Approxima-OSS,False,True,True
https://github.com/web3dev1337/agent-workspace,False,True,True
https://github.com/Genie-sa/genie-react,True,True,False
https://github.com/youssefHosni/Agentic-RAG-Application-DeepSeek,False,False,True
https://github.com/airtasystems/DVAIA-Damn-Vulnerable-AI-Application,False,True,True
https://github.com/LazaUK/AIFoundry-AgentService-Streamlit,False,True,True
https://github.com/GeronimoDiClemente/raven-nest,True,True,True
https://github.com/atomantic/PortOS,False,True,True
https://github.com/tajchert/tink-agent,True,True,True
https://github.com/arcjet/arcjet-py,True,False,False
https://github.com/grinev/boardown,True,True,True
https://github.com/etrobot/next-langchain-tauri,False,True,True
https://github.com/brookr/serverless-agents,True,True,True
https://github.com/onyx-dot-app/agent-wiki,True,True,True
https://github.com/Ageniti/Ageniti,False,True,False
https://github.com/nirholas/bnbchain-mcp,True,True,False
https://github.com/HamzaG737/rappel-conso-chat-app,False,True,True
https://github.com/vedaant00/opendot,False,True,True
https://github.com/ai-creed/ai-14all,True,True,True
https://github.com/plivo-labs/glance,True,True,True
https://github.com/truemagic-coder/solana-agent-app,False,True,True
https://github.com/dataprofessor/langchain-ask-the-data,True,True,True
https://github.com/ClayPulse/pulse-editor,False,True,True
https://github.com/ContextJet-ai/awesome-llm-observability,False,True,True
https://github.com/ScriptingApp/scripting-app-development,False,False,False
https://github.com/serkanyasr/agentic_rag_project,True,True,True
https://github.com/vitalops/xli,False,True,False
https://github.com/Agent-Deployment-Co/argus,False,True,True
https://github.com/datasciencemonkey/coding-agents-databricks-apps,True,True,True
https://github.com/KenKaiii/gg-framework,True,True,True
https://github.com/cuga-project/cuga-apps,False,False,True
https://github.com/kleneway/forq-cli,True,True,True
https://github.com/sandraschi/windows-computer-use-mcp,True,True,True
https://github.com/objectstack-ai/objectstack,True,True,False
https://github.com/FastBuilderAI/safesemantics,False,True,True
https://github.com/paramount-engineering/roku-dev-studio,False,True,True
https://github.com/fish2lab/DSCodex,False,True,True
https://github.com/aurict/aurict,True,True,True
https://github.com/AppajiDheeraj/meetai,False,True,True
https://github.com/crp4222/PrivAiTe,True,True,True
https://github.com/ebrown-32/Agentic-AI-Stock-Analysis-Crew,True,True,True
https://github.com/agenticloops-ai/agentic-apps-internals,False,False,False
https://github.com/oktadev/okta-cross-app-access-mcp,False,True,True
https://github.com/aebrer/dreb,False,True,True
https://github.com/brandlll-lee/modus,False,True,True
https://github.com/Ataraxy-Labs/agent-electrobun,False,True,True
https://github.com/openshiye/edgeone-mcp-pusher,False,True,True
https://github.com/dylibso/mcpx-py,True,True,False
https://github.com/vibeinging/dsh-work,False,True,True
https://github.com/votal-ai-hq/ai-red-teaming,True,True,True
https://github.com/HenriSchulte-MS/FlightBookingWithAIAgents,True,True,True
https://github.com/tanaikech/A2AApp,False,False,False
https://github.com/srimallya/subgrapher,True,True,True
https://github.com/gharibyan/agent-memory,False,True,False
https://github.com/opspresso/vibemon-app,True,True,True
https://github.com/mazeg-io/promptic.app,True,True,False
https://github.com/Mr-DooSun/fastapi-agent-blueprint,False,False,True
https://github.com/ProjectLiminality/InterBrain,True,True,True
https://github.com/SSobol77/astradesk,False,True,False
https://github.com/salmanashraf/mobile-ai-agents,False,False,True
https://github.com/Hashir-Ahmad1/Train-AI-agent-on-mutiple-PDF,True,True,True
https://github.com/BlocUnited-LLC/mozaiks,False,False,False
https://github.com/BlueBash/postgres-chatbot,True,True,True
https://github.com/ec175/spectrometry_public,True,True,True
https://github.com/redhat-data-and-ai/template-ui,False,False,True
https://github.com/microsoft/agents-humanoversight,True,True,False
https://github.com/amit-nayar/android-adb-skill,False,True,False
https://github.com/iamraven-tw/Learn-GAS,True,False,True
https://github.com/boyleryan/mcp-limitless-server,True,False,True
https://github.com/jbulger82/LLAMA_Hub,True,True,True
https://github.com/oldantique/zotkit,True,False,True
https://github.com/lin09389/finetune-platform,False,False,True
https://github.com/ace-agent/ace-appworld,True,True,True
https://github.com/towardsai/ai-tutor-app,False,True,True
https://github.com/jlon/XClaw,False,True,True
https://github.com/cesarandreslopez/tauri-agent-tools,True,True,True
https://github.com/dmux/OpenArchFlow,False,True,True
https://github.com/eval3/lookin-mcp,False,True,True
https://github.com/ShreyPaharia/octomux,False,True,True
https://github.com/k0msenapati/coagents-starter,False,True,True
https://github.com/Azure/Connectors,False,True,False
https://github.com/kh0pper/crow,False,False,False
https://github.com/mrobinson2/AzureAgentForge,False,True,True
https://github.com/atlassian/forge-skills,False,True,True
https://github.com/Eigenwise/tesseron,True,True,False
https://github.com/Crossmint/crossmint-agentic-finance,True,True,True
https://github.com/RhythrosaLabs/DuoGPT,False,True,True
https://github.com/opengramsh/opengram,False,True,True
https://github.com/nolancacheux/Rag-Equity-Research-Agent,False,True,True
https://github.com/eliBenven/freemicro,True,True,True
https://github.com/ninedter/llm-usage-tracker,True,True,True
https://github.com/hanantabak2/crewai_ai_business_consultant_on_streamlit,True,True,True
https://github.com/wimi321/macos-computer-use-skill,True,True,False
https://github.com/eugenepyvovarov/things3-agent-skill,True,True,True
https://github.com/appstrate/appstrate,True,False,True
https://github.com/eddiesanjuan/markupr,True,True,True
https://github.com/matdev83/llm-interactive-proxy,True,True,True
https://github.com/sergioq2/Law_Bot_Assistance,True,True,True
https://github.com/waymanhe/AI-chat-bot,False,True,True
https://github.com/sachs7/flight_finder_and_trip_planner_crewai,True,True,True
https://github.com/datarobot-community/datarobot-agent-application,True,True,True
https://github.com/AIAnytime/AI-Agents-Streamlit-App,False,True,True
https://github.com/sbhavani/jules-app,True,True,True
https://github.com/ashitaprasad/sample-mcp-apps-chatflow,True,True,True
https://github.com/RoopikLabs/roopik,False,True,True
https://github.com/willmarple/harness-visualizer,False,True,True
https://github.com/agenteract/agenteract,True,False,False
https://github.com/sam-agents/sam,True,True,True
https://github.com/pavansai20052004-hue/rocmporter-agent,True,True,True
https://github.com/pavanbelagatti/Agentic-Application-Tutorial,True,True,True
https://github.com/accuknox/agentic-ai-strands,False,False,True
https://github.com/databricks-solutions/agent-monitoring-demo-app,False,True,True
https://github.com/mufans/AppSmartInspector,True,True,True
https://github.com/microsoft/Prior-Authorization-Multi-Agent-Solution-Accelerator,False,False,True
https://github.com/aj47/dotagents-mono,True,True,True
https://github.com/ThomasJButler/AgenticAICoursePortfolio,True,True,True
https://github.com/cheatcode-ai/cheatcode,True,True,True
https://github.com/reyracom/Nifra-Agent,False,True,True
https://github.com/kanitvural/data_analyzer_app_with_llm_agents,True,True,True
https://github.com/ItachiDevv/ClawVille,False,True,True
https://github.com/reflex-dev/agent-benchmark,True,True,True
https://github.com/statelyai/intellido,True,True,True
https://github.com/LeHoangTuanbk/zenliro,True,True,True
https://github.com/hjqcan/GoodMemory,False,True,False
https://github.com/fleek-platform/persona-generator,True,True,False
https://github.com/chuancyzhang/deepseek-cowork,False,True,True
https://github.com/Azure-Samples/agentic-aiops-semantic-kernel,False,False,True
https://github.com/visa/vic-reference-agent,True,True,True
https://github.com/codewithaarohi/AI-Travel-Planning-App-using-LangGraph-and-MCP,False,True,True
https://github.com/GURPREETKAURJETHRA/Multi-Agent-AI-App,False,True,True
https://github.com/appydave-templates/starter-nextjs-convex-ai,True,False,True
https://github.com/sonnysangha/linear-clone-clerk-nextjs-16,False,True,True
https://github.com/MoeinDSP/Agentic-AI-application---Microsoft-demo-extension-project,True,True,True
https://github.com/KybernesisAI/eve-studio,False,True,True
https://github.com/mobius-os/mobius,False,False,True
https://github.com/mohammed97ashraf/ApplyWizard,True,True,True
https://github.com/Trivulzianus/Tarantula,False,True,True
https://github.com/madebyagents/doc-approval-demo,False,True,True
https://github.com/risingwavelabs/wavelet,False,False,False
https://github.com/mcp-fe/mcp-fe,True,True,False
https://github.com/chrisipanaque/agent-approval-gates,False,False,False
https://github.com/raghavdasila/django-firebase-mcp,False,False,True
https://github.com/augmentcode/context-connectors,False,True,False
https://github.com/nb7123/claude-agents-101,False,True,True
https://github.com/cdklabs/cdk-appmod-catalog-blueprints,False,False,False
https://github.com/mkrl/e0,False,False,True
https://github.com/NimbleBrainInc/nimblebrain,True,True,True
https://github.com/linear/linear-agent-demo,False,False,True
https://github.com/pablostanley/designteam-app,True,False,True
https://github.com/AshishKumar4/cloudflare-voicebots,False,True,True
https://github.com/minpeter/opensearch,True,False,False
https://github.com/kisaragi-mochi/hermes-even-ai-plugin,True,True,True
https://github.com/hyspacex/harness-cli,False,True,True
https://github.com/cuiheng511/filepilot-ai,True,True,True
https://github.com/wquguru/harness-books,False,False,True
https://github.com/jjyaoao/HelloAgents,False,True,False
https://github.com/eracle/OpenOutreach,True,True,True
https://github.com/nicepkg/aide,True,True,True
https://github.com/openlit/openlit,True,True,False
https://github.com/georgia-tech-db/evadb,True,True,True
https://github.com/om-ai-lab/OmAgent,True,True,False
https://github.com/yilewang/llm-for-zotero,True,True,True
https://github.com/jeremylongshore/claude-code-plugins-plus-skills,True,False,False
https://github.com/wassim249/fastapi-langgraph-agent-production-ready-template,False,True,True
https://github.com/NanoNets/Graft,True,True,True
https://github.com/griptape-ai/griptape,False,False,False
https://github.com/BAAI-Agents/Cradle,True,False,True
https://github.com/Memento-Teams/Memento,False,True,False
https://github.com/Windy3f3f3f3f/claude-code-from-scratch,True,True,True
https://github.com/LLMQuant/quant-mind,False,False,True
https://github.com/kayba-ai/agentic-context-engine,False,False,False
https://github.com/aingdesk/AingDesk,True,True,True
https://github.com/QIN2DIM/hcaptcha-challenger,True,True,True
https://github.com/confident-ai/deepteam,True,False,False
https://github.com/FullAgent/fulling,True,True,True
https://github.com/AMAP-ML/SkillClaw,False,True,True
https://github.com/Zafer-Liu/Data-Analysis-Agent,False,False,True
https://github.com/jackmpcollins/magentic,False,True,False
https://github.com/lmnr-ai/index,True,True,True
https://github.com/aipoch/open-science,True,True,True
https://github.com/whiteguo233/OpenBiliClaw,False,True,True
https://github.com/AminBlg/SimpleEnglish,True,True,True
https://github.com/Nano-Collective/nanocoder,True,True,True
https://github.com/dot-agent/nextpy,False,False,False
https://github.com/Zleap-AI/SAG,False,True,True
https://github.com/heshengtao/comfyui_LLM_party,True,True,True
https://github.com/AGI-Edgerunners/LLM-Agents-Papers,False,True,False
https://github.com/agentuniverse-ai/agentUniverse,True,False,False
https://github.com/1517005260/graph-rag-agent,False,False,True
https://github.com/trypromptly/LLMStack,True,True,True
https://github.com/InternLM/lagent,True,False,False
https://github.com/GammaLabTechnologies/harmonist,False,False,False
https://github.com/datapizza-labs/datapizza-ai,False,False,False
https://github.com/antoinezambelli/forge,True,True,False
https://github.com/e2b-dev/open-computer-use,False,True,True
https://github.com/AtomicBot-ai/atomic-agent,True,True,True
https://github.com/OpenAutoCoder/Agentless,True,True,True
https://github.com/makecindy/cindy,False,True,True
https://github.com/run-llama/llama_deploy,False,True,False
https://github.com/proma-ai/Proma,False,False,True
https://github.com/fiatrete/OpenDAN-Personal-AI-OS,False,True,True
https://github.com/simonlin1212/Vibe-Research,True,False,True
https://github.com/Doorman11991/smallcode,True,False,True
https://github.com/nottelabs/notte,False,True,False
https://github.com/777genius/agent-teams-ai,True,True,True
https://github.com/Astro-Han/karpathy-llm-wiki,False,False,False
https://github.com/szczyglis-dev/py-gpt,True,True,True
